Customer_ID,Branch,Region,Loan_Type,Employment_Type,Age,Annual_Income,Loan_Amount,Tenure_Years,Credit_Score,DPD,Interest_Rate,EMI,Collateral_Value,LTV_Percent,Risk_Score,Risk_Category,Risk_Weight_Percent,NPA_Flag,Default_Flag,Loan_Status
CUST10577,Hyderabad,South,Personal Loan,Salaried,62,530679,3916585,25,635,15,16.46,54640,1628637,200.0,40,Medium,100,No,No,Active
CUST10578,Chennai,South,Auto Loan,Salaried,24,1481133,2802690,20,753,0,7.09,21881,5129584,54.64,8,Low,50,No,No,Active
CUST10579,Delhi,North,Home Loan,Business Owner,23,2484748,1053510,3,749,30,16.73,37419,5762726,18.28,8,Low,75,No,No,Closed
CUST10580,Delhi,North,Business Loan,Self Employed,54,2007352,4261422,3,725,10,13.08,143748,2299820,185.29,19,Low,75,No,No,Overdue
CUST10581,Chennai,South,Education Loan,Salaried,43,810270,1121192,2,699,90,8.87,51155,1600448,70.05,32,Medium,75,Yes,No,Closed
CUST10582,Kolkata,East,Home Loan,Salaried,43,797367,3465473,7,746,30,10.31,58088,1817765,190.64,34,Medium,75,Yes,Yes,Default
CUST10583,Bengaluru,South,Personal Loan,Salaried,65,1284381,1910371,5,755,5,9.88,40477,3543244,53.92,7,Low,50,No,No,Closed
CUST10584,Delhi,North,Business Loan,Business Owner,25,2439573,4247099,15,732,10,12.87,53373,1838346,200.0,12,Low,75,No,No,Closed
CUST10585,Chennai,South,Business Loan,Salaried,51,2196328,3560764,5,608,10,7.12,70709,4330863,82.22,35,Medium,100,No,No,Overdue
CUST10586,Pune,West,Personal Loan,Salaried,61,1041465,1621480,25,645,10,8.4,12948,6327738,25.62,24,Low,100,No,No,Active
CUST10587,Chennai,South,Auto Loan,Salaried,26,418483,3460956,2,681,120,16.25,169873,3523319,98.23,55,Medium,75,Yes,No,Active
CUST10588,Mumbai,West,Home Loan,Self Employed,57,2046962,1980873,10,597,90,8.09,24128,6911542,28.66,46,Medium,100,Yes,No,Closed
CUST10589,Bengaluru,South,Business Loan,Business Owner,30,450146,3665590,15,716,120,9.3,37836,5898131,62.15,50,Medium,75,Yes,No,Active
CUST10590,Hyderabad,South,Home Loan,Salaried,60,1560503,2410901,5,799,0,11.94,53556,2042896,118.01,6,Low,50,No,No,Active
CUST10591,Kolkata,East,Business Loan,Self Employed,27,287524,3239858,10,788,15,12.71,47822,159876,200.0,23,Low,50,No,No,Active
CUST10592,Ahmedabad,West,Auto Loan,Business Owner,59,2495458,3002053,15,752,60,15.66,43382,665275,200.0,17,Low,50,No,No,Active
CUST10593,Hyderabad,South,Auto Loan,Salaried,58,1091289,3341987,5,751,90,11.87,74121,5516182,60.59,31,Medium,50,Yes,No,Active
CUST10594,Bengaluru,South,Personal Loan,Salaried,41,724026,4663311,20,850,30,15.98,64809,6496685,71.78,31,Medium,50,No,No,Overdue
CUST10595,Bengaluru,South,Home Loan,Salaried,40,293776,4467338,25,759,0,13.92,53503,4204851,106.24,25,Low,50,No,No,Overdue
CUST10596,Bengaluru,South,Home Loan,Self Employed,23,360494,4153099,1,765,0,7.86,361003,1399433,200.0,20,Low,50,No,No,Closed
CUST10597,Hyderabad,South,Home Loan,Self Employed,42,2229186,840671,15,599,5,8.38,8219,5223597,16.09,30,Low,100,No,No,Overdue
CUST10598,Pune,West,Home Loan,Self Employed,24,2470123,4557863,25,793,15,11.74,47131,3410331,133.65,11,Low,50,No,No,Active
CUST10599,Bengaluru,South,Education Loan,Self Employed,48,2059732,4313272,30,728,0,11.26,41926,6189152,69.69,12,Low,75,No,No,Active
CUST10600,Chennai,South,Personal Loan,Salaried,32,2047307,4738195,7,694,0,15.42,92552,4257450,111.29,18,Low,75,No,No,Active
CUST10601,Hyderabad,South,Home Loan,Business Owner,58,457785,634718,2,677,15,13.47,30316,3511449,18.08,20,Low,75,No,No,Active
CUST10602,Ahmedabad,West,Business Loan,Salaried,56,1570254,2244358,30,662,0,11.16,21645,2016950,111.27,19,Low,75,No,No,Active
CUST10603,Bengaluru,South,Business Loan,Salaried,61,448449,1858566,10,788,90,8.55,23093,2729201,68.1,35,Medium,50,Yes,No,Active
CUST10604,Chennai,South,Business Loan,Self Employed,25,1568977,2554973,15,698,0,9.22,26250,1414447,180.63,14,Low,75,No,No,Closed
CUST10605,Pune,West,Business Loan,Self Employed,33,416371,4102579,2,664,15,13.41,195835,3458332,118.63,36,Medium,75,No,No,Active
CUST10606,Mumbai,West,Home Loan,Salaried,43,826275,819565,2,646,0,11.58,38419,2180122,37.59,30,Low,100,Yes,Yes,Default
CUST10607,Pune,West,Personal Loan,Business Owner,50,1904502,3746944,30,712,30,12.68,40514,716177,200.0,20,Low,75,No,No,Active
CUST10608,Ahmedabad,West,Auto Loan,Business Owner,57,304591,3934175,30,675,0,8.55,30390,5412199,72.69,31,Medium,75,No,No,Active
CUST10609,Bengaluru,South,Auto Loan,Salaried,45,819104,2167191,1,659,15,14.45,195045,2636859,82.19,27,Low,75,No,No,Active
CUST10610,Ahmedabad,West,Home Loan,Business Owner,47,953720,1659425,5,603,30,16.73,41000,3115209,53.27,35,Medium,100,No,No,Closed
CUST10611,Hyderabad,South,Education Loan,Salaried,34,1123681,2353707,15,767,0,9.6,24720,4754169,49.51,8,Low,50,No,No,Active
CUST10612,Delhi,North,Home Loan,Salaried,56,446909,1589663,25,690,0,12.4,17214,1051497,151.18,23,Low,75,No,No,Active
CUST10613,Bengaluru,South,Home Loan,Salaried,59,1514649,1048899,3,624,10,18.21,38031,3019332,34.74,24,Low,100,No,No,Active
CUST10614,Delhi,North,Personal Loan,Business Owner,36,1388468,2148729,15,681,15,10.5,23752,479177,200.0,30,Low,75,Yes,Yes,Default
CUST10615,Chennai,South,Auto Loan,Self Employed,42,1340152,4352096,15,738,90,13.64,56910,1491476,200.0,34,Medium,75,Yes,No,Active
CUST10616,Mumbai,West,Auto Loan,Salaried,41,1163667,1870844,15,702,0,7.58,17428,6435991,29.07,19,Low,75,No,No,Overdue
CUST10617,Kolkata,East,Home Loan,Salaried,41,2290932,1001302,2,713,5,13.77,47967,521317,192.07,13,Low,75,No,No,Overdue
CUST10618,Ahmedabad,West,Business Loan,Self Employed,28,2180892,4255089,10,703,120,7.58,50687,3826562,111.2,40,Medium,75,Yes,No,Active
CUST10619,Pune,West,Home Loan,Salaried,36,1060096,1170803,2,611,60,18.01,58457,6941278,16.87,38,Medium,100,No,No,Closed
CUST10620,Mumbai,West,Home Loan,Business Owner,51,2381340,955112,10,766,120,15.09,15462,1508797,63.3,27,Low,50,Yes,No,Active
CUST10621,Bengaluru,South,Business Loan,Business Owner,62,770073,3785447,30,580,90,15.96,50783,3926888,96.4,64,High,100,Yes,No,Active
CUST10622,Delhi,North,Business Loan,Salaried,30,1772173,3914860,3,732,0,14.95,135614,2024676,193.36,12,Low,75,No,No,Closed
CUST10623,Pune,West,Business Loan,Business Owner,52,1807059,200653,2,743,0,13.58,9594,4267132,4.7,1,Low,75,No,No,Closed
CUST10624,Delhi,North,Education Loan,Salaried,54,2261742,4507910,10,685,5,11.9,64415,647937,200.0,19,Low,75,No,No,Active
CUST10625,Hyderabad,South,Auto Loan,Business Owner,29,1254477,2538144,2,725,0,16.8,125248,5202753,48.78,17,Low,75,No,No,Overdue
CUST10626,Delhi,North,Personal Loan,Self Employed,37,1907512,3533978,7,681,0,17.98,74235,5594086,63.17,18,Low,75,No,No,Closed
CUST10627,Hyderabad,South,Home Loan,Self Employed,31,1653300,3506537,2,726,0,12.49,165868,2152304,162.92,17,Low,75,No,No,Overdue
CUST10628,Chennai,South,Personal Loan,Salaried,52,1778328,3538882,3,770,30,17.68,127372,4552939,77.73,14,Low,50,No,No,Active
CUST10629,Pune,West,Personal Loan,Business Owner,30,2206361,436213,3,645,0,13.5,14803,6514849,6.7,22,Low,100,No,No,Overdue
CUST10630,Pune,West,Home Loan,Salaried,42,477584,2546589,10,747,0,12.96,37963,86569,200.0,20,Low,75,No,No,Active
CUST10631,Kolkata,East,Auto Loan,Salaried,37,1585802,466690,10,818,0,11.95,6682,984131,47.42,1,Low,50,No,No,Active
CUST10632,Bengaluru,South,Personal Loan,Salaried,24,1072015,1213951,30,719,60,9.01,9776,4875436,24.9,22,Low,75,No,No,Closed
CUST10633,Hyderabad,South,Home Loan,Self Employed,45,760971,3046244,3,665,10,6.54,93420,4878154,62.45,31,Medium,75,No,No,Closed
CUST10634,Kolkata,East,Home Loan,Salaried,41,2449654,4396421,3,850,60,9.4,140625,4316841,101.84,20,Low,50,No,No,Active
CUST10635,Delhi,North,Auto Loan,Self Employed,57,2148067,927751,1,706,0,12.62,82699,6345262,14.62,8,Low,75,No,No,Active
CUST10636,Delhi,North,Home Loan,Business Owner,58,1736570,972426,15,716,30,11.06,11089,6160644,15.78,14,Low,75,No,No,Active
CUST10637,Kolkata,East,Business Loan,Salaried,21,1831348,728066,20,718,60,11.88,7956,5527344,13.17,19,Low,75,No,No,Closed
CUST10638,Pune,West,Personal Loan,Self Employed,45,1034741,1927779,2,731,15,18.27,96494,6026020,31.99,13,Low,75,No,No,Active
CUST10639,Delhi,North,Personal Loan,Salaried,56,2203615,1675199,5,676,30,10.7,36173,1221793,137.11,20,Low,75,No,No,Active
CUST10640,Ahmedabad,West,Auto Loan,Business Owner,37,629777,1851951,30,713,0,11.93,18950,3340488,55.44,17,Low,75,No,No,Active
CUST10641,Chennai,South,Education Loan,Business Owner,61,321449,102949,15,767,60,8.1,990,3456453,2.98,24,Low,50,Yes,Yes,Default
CUST10642,Chennai,South,Personal Loan,Salaried,44,1366995,4708234,20,674,10,7.08,36729,5204369,90.47,27,Low,75,No,No,Active
CUST10643,Ahmedabad,West,Auto Loan,Self Employed,22,475920,2242710,1,671,30,15.8,203271,6836498,32.8,37,Medium,75,No,No,Closed
CUST10644,Kolkata,East,Personal Loan,Salaried,60,1808662,3604184,5,680,0,13.35,82653,6361293,56.66,23,Low,75,No,No,Overdue
CUST10645,Ahmedabad,West,Home Loan,Salaried,35,315370,1059260,10,623,10,15.63,17501,5905447,17.94,35,Medium,100,No,No,Active
CUST10646,Hyderabad,South,Business Loan,Business Owner,52,1036636,839148,3,652,0,8.3,26412,945424,88.76,18,Low,75,No,No,Active
CUST10647,Hyderabad,South,Education Loan,Salaried,59,628377,1565509,7,649,60,13.36,28787,4413115,35.47,38,Medium,100,No,No,Active
CUST10648,Kolkata,East,Auto Loan,Salaried,26,2180564,1603091,30,700,5,9.54,13526,1958754,81.84,11,Low,75,No,No,Closed
CUST10649,Ahmedabad,West,Business Loan,Salaried,21,671830,3871301,25,759,5,9.24,33126,639068,200.0,21,Low,50,No,No,Active
CUST10650,Hyderabad,South,Business Loan,Business Owner,43,1096004,2219068,3,802,0,6.64,68154,6902825,32.15,8,Low,50,No,No,Active
CUST10651,Pune,West,Auto Loan,Salaried,59,1773786,3917239,7,704,10,8.06,61172,1859024,200.0,18,Low,75,No,No,Active
CUST10652,Ahmedabad,West,Education Loan,Salaried,37,607244,1358166,20,732,0,10.21,13296,1371242,99.05,12,Low,75,No,No,Active
CUST10653,Pune,West,Auto Loan,Self Employed,54,684677,2919530,10,717,90,7.9,35268,3663175,79.7,41,Medium,75,Yes,No,Active
CUST10654,Hyderabad,South,Auto Loan,Business Owner,61,996698,2145104,5,553,10,18.33,54857,6150208,34.88,50,Medium,100,Yes,Yes,Default
CUST10655,Chennai,South,Auto Loan,Salaried,49,698895,3770922,20,620,15,10.2,36891,5185900,72.71,43,Medium,100,No,No,Active
CUST10656,Hyderabad,South,Auto Loan,Salaried,29,1455393,3982623,3,753,0,8.06,124911,2020148,197.15,16,Low,50,No,No,Overdue
CUST10657,Pune,West,Home Loan,Salaried,33,2269319,1173270,3,760,120,8.89,37250,1160675,101.09,37,Medium,50,Yes,Yes,Default
CUST10658,Mumbai,West,Business Loan,Salaried,26,1111515,2561019,5,758,120,13.55,58995,5918342,43.27,34,Medium,50,Yes,No,Active
CUST10659,Bengaluru,South,Business Loan,Salaried,26,2389821,1380728,25,688,0,7.27,9998,4036589,34.21,12,Low,75,No,No,Active
CUST10660,Delhi,North,Home Loan,Self Employed,40,972330,1079242,7,560,5,16.85,21962,4279319,25.22,34,Medium,100,No,No,Closed
CUST10661,Ahmedabad,West,Education Loan,Self Employed,23,460539,2217626,20,628,30,18.04,34293,2726427,81.34,49,Medium,100,No,No,Overdue
CUST10662,Mumbai,West,Home Loan,Self Employed,37,1922955,3758201,10,639,15,9.46,48548,4772925,78.74,28,Low,100,No,No,Active
CUST10663,Hyderabad,South,Personal Loan,Salaried,32,446150,400068,3,744,120,11.9,13269,3138832,12.75,39,Medium,75,Yes,Yes,Default
CUST10664,Chennai,South,Auto Loan,Business Owner,65,2025964,3474638,20,675,0,6.77,26461,2050276,169.47,18,Low,75,No,No,Active
CUST10665,Kolkata,East,Home Loan,Salaried,21,669415,2788384,25,818,0,14.19,33971,2809858,99.24,17,Low,50,No,No,Active
CUST10666,Hyderabad,South,Education Loan,Business Owner,37,2152158,454911,20,803,60,11.47,4842,4844964,9.39,13,Low,50,No,No,Closed
CUST10667,Chennai,South,Education Loan,Self Employed,23,826012,2558164,5,817,5,9.74,54027,5973721,42.82,13,Low,50,No,No,Active
CUST10668,Bengaluru,South,Personal Loan,Salaried,46,1815765,3369343,10,636,10,8.98,42645,2016142,167.12,27,Low,100,No,No,Active
CUST10669,Hyderabad,South,Home Loan,Self Employed,35,904857,3693394,1,734,30,14.35,332228,4587826,80.5,25,Low,75,No,No,Active
CUST10670,Pune,West,Personal Loan,Salaried,56,2449798,1787075,5,667,60,11.49,39293,4544943,39.32,28,Low,75,No,No,Active
CUST10671,Kolkata,East,Auto Loan,Self Employed,52,2185534,1219070,20,723,120,8.66,10703,2691207,45.3,31,Medium,75,Yes,No,Closed
CUST10672,Chennai,South,Business Loan,Salaried,52,312659,4187075,1,644,30,14.77,377464,3250060,128.83,47,Medium,100,No,No,Overdue
CUST10673,Chennai,South,Auto Loan,Salaried,24,819872,221277,3,786,0,13.28,7486,3971586,5.57,6,Low,50,No,No,Overdue
CUST10674,Chennai,South,Home Loan,Business Owner,38,2269237,4736270,1,645,5,16.8,431521,6822080,69.43,25,Low,100,No,No,Closed
CUST10675,Bengaluru,South,Auto Loan,Salaried,39,927108,2443455,25,564,120,7.91,18714,374344,200.0,63,High,100,Yes,No,Active
CUST10676,Hyderabad,South,Personal Loan,Business Owner,63,1116320,1411212,2,842,0,15.93,69050,5522280,25.55,5,Low,50,No,No,Active
CUST10677,Bengaluru,South,Education Loan,Salaried,55,995864,1653344,25,731,120,14.58,20639,2851957,57.97,34,Medium,75,Yes,No,Active
CUST10678,Ahmedabad,West,Home Loan,Self Employed,60,2255838,3323751,5,625,90,7.88,67203,6472345,51.35,43,Medium,100,Yes,No,Active
CUST10679,Delhi,North,Education Loan,Self Employed,34,1408265,2519491,2,689,0,14.84,121970,1548496,162.71,16,Low,75,No,No,Active
CUST10680,Delhi,North,Personal Loan,Salaried,53,1393865,2972321,5,660,0,11.8,65818,295863,200.0,27,Low,75,No,No,Overdue
CUST10681,Ahmedabad,West,Business Loan,Salaried,34,1511604,1431710,30,700,120,17.84,21390,3974177,36.03,41,Medium,75,Yes,No,Overdue
CUST10682,Hyderabad,South,Personal Loan,Salaried,54,447598,2641822,10,756,90,8.2,32332,2142856,123.29,39,Medium,50,Yes,No,Active
CUST10683,Pune,West,Auto Loan,Salaried,24,1827824,2107797,15,745,120,14.21,28368,816445,200.0,30,Low,75,Yes,No,Closed
CUST10684,Bengaluru,South,Business Loan,Salaried,44,1330997,851818,3,718,0,11.08,27920,6633591,12.84,7,Low,75,No,No,Active
CUST10685,Kolkata,East,Home Loan,Self Employed,49,1796482,2268787,3,700,60,17.98,81999,1389068,163.33,25,Low,75,No,No,Active
CUST10686,Chennai,South,Business Loan,Business Owner,39,1181452,2845766,30,776,0,10.46,25946,226884,200.0,10,Low,50,No,No,Closed
CUST10687,Chennai,South,Auto Loan,Business Owner,26,1275687,4465239,20,565,0,18.05,69084,1216424,200.0,42,Medium,100,No,No,Active
CUST10688,Hyderabad,South,Home Loan,Self Employed,53,612829,3249362,7,648,0,17.32,67006,3417932,95.07,35,Medium,100,No,No,Active
CUST10689,Pune,West,Personal Loan,Self Employed,60,396750,3151373,5,631,0,9.74,66555,4506371,69.93,43,Medium,100,No,No,Overdue
CUST10690,Delhi,North,Auto Loan,Self Employed,39,300592,2850174,15,770,0,16.14,42139,78563,200.0,20,Low,50,No,No,Closed
CUST10691,Delhi,North,Home Loan,Salaried,21,414000,923420,15,648,60,18.45,15171,1138355,81.12,42,Medium,100,No,No,Overdue
CUST10692,Chennai,South,Auto Loan,Business Owner,25,502137,542503,25,610,90,9.53,4751,5931529,9.15,49,Medium,100,Yes,No,Overdue
CUST10693,Hyderabad,South,Personal Loan,Self Employed,47,559653,4462903,25,738,0,11.74,46149,5131547,86.97,32,Medium,75,Yes,Yes,Default
CUST10694,Bengaluru,South,Auto Loan,Self Employed,36,1290178,2385071,7,636,30,12.74,43053,2196856,108.57,31,Medium,100,No,No,Active
CUST10695,Delhi,North,Home Loan,Salaried,26,2480269,2615820,20,675,10,10.04,25313,5504637,47.52,18,Low,75,No,No,Active
CUST10696,Bengaluru,South,Business Loan,Salaried,60,417069,2550511,30,850,0,6.68,16424,4061317,62.8,20,Low,50,No,No,Active
CUST10697,Pune,West,Business Loan,Salaried,33,746510,4128813,1,755,90,9.14,361339,6401690,64.5,39,Medium,50,Yes,No,Active
CUST10698,Delhi,North,Business Loan,Business Owner,55,1470894,3546716,25,685,15,9.88,31929,1372407,200.0,23,Low,75,No,No,Active
CUST10699,Delhi,North,Auto Loan,Salaried,39,1818197,994461,20,692,0,11.82,10825,2133643,46.61,11,Low,75,No,No,Closed
CUST10700,Mumbai,West,Home Loan,Salaried,32,888092,1517256,10,764,10,8.55,18852,2848061,53.27,9,Low,50,No,No,Active
CUST10701,Delhi,North,Auto Loan,Business Owner,36,1277996,4399025,3,746,30,16.98,156793,4004275,109.86,21,Low,75,No,No,Active
CUST10702,Ahmedabad,West,Home Loan,Salaried,63,779792,4380972,3,705,5,14.96,151782,3001519,145.96,33,Medium,75,No,No,Overdue
CUST10703,Kolkata,East,Home Loan,Salaried,30,1755326,328518,20,707,60,7.52,2651,3491650,9.41,20,Low,75,No,No,Active
CUST10704,Ahmedabad,West,Personal Loan,Salaried,45,803607,3461647,7,596,120,14.3,65446,1069024,200.0,65,High,100,Yes,No,Active
CUST10705,Hyderabad,South,Personal Loan,Self Employed,40,844635,2755421,30,582,10,14.34,33391,4698697,58.64,40,Medium,100,No,No,Closed
CUST10706,Hyderabad,South,Education Loan,Business Owner,51,2240293,1414359,15,688,90,17.97,22747,1362270,103.82,31,Medium,75,Yes,No,Closed
CUST10707,Bengaluru,South,Auto Loan,Salaried,24,2276836,1212586,7,656,90,6.54,18030,6575046,18.44,35,Medium,75,Yes,No,Active
CUST10708,Ahmedabad,West,Personal Loan,Business Owner,64,848629,4767776,20,741,90,9.48,44380,4533027,105.18,40,Medium,75,Yes,No,Active
CUST10709,Ahmedabad,West,Home Loan,Salaried,43,1882457,456884,30,714,0,17.63,6748,901111,50.7,6,Low,75,No,No,Active
CUST10710,Ahmedabad,West,Business Loan,Business Owner,22,1351248,4503325,30,646,0,17.69,66730,2114253,200.0,29,Low,100,No,No,Active
CUST10711,Pune,West,Personal Loan,Self Employed,42,1563640,197032,5,711,0,15.15,4703,5177986,3.81,6,Low,75,No,No,Active
CUST10712,Delhi,North,Personal Loan,Business Owner,57,693953,3338157,2,671,5,15.69,162953,290160,200.0,32,Medium,75,No,No,Closed
CUST10713,Kolkata,East,Home Loan,Salaried,28,2037561,4702124,3,845,120,7.6,146481,4809073,97.78,34,Medium,50,Yes,No,Active
CUST10714,Bengaluru,South,Education Loan,Business Owner,27,224036,1412516,20,727,90,12.67,16218,6868546,20.56,42,Medium,75,Yes,No,Active
CUST10715,Ahmedabad,West,Auto Loan,Self Employed,34,1377017,2425100,15,591,120,9.28,25003,6036861,40.17,56,Medium,100,Yes,No,Active
CUST10716,Ahmedabad,West,Home Loan,Salaried,23,2420019,1768562,2,827,15,8.67,80529,4404309,40.16,16,Low,50,Yes,Yes,Default
CUST10717,Mumbai,West,Home Loan,Business Owner,36,549349,2306356,10,656,0,16.22,38951,3826450,60.27,41,Medium,75,Yes,Yes,Default
CUST10718,Bengaluru,South,Auto Loan,Salaried,39,865503,1379785,25,632,90,8.12,10759,1620706,85.13,43,Medium,100,Yes,No,Active
CUST10719,Ahmedabad,West,Auto Loan,Business Owner,38,602641,4349376,5,850,15,12.12,97013,4240843,102.56,23,Low,50,No,No,Active
CUST10720,Bengaluru,South,Home Loan,Salaried,36,2103217,2811642,25,724,5,17.76,42126,5800885,48.47,10,Low,75,No,No,Active
CUST10721,Delhi,North,Business Loan,Self Employed,28,517283,4333664,2,749,5,8.73,197446,3069252,141.2,21,Low,75,No,No,Active
CUST10722,Mumbai,West,Home Loan,Salaried,53,1758232,3433737,2,751,0,18.24,171825,770569,200.0,8,Low,50,No,No,Active
CUST10723,Bengaluru,South,Personal Loan,Salaried,32,763117,4951366,25,686,30,18.43,76839,2513384,197.0,36,Medium,75,No,No,Active
CUST10724,Kolkata,East,Business Loan,Salaried,31,571180,742353,15,660,0,13.17,9476,5429152,13.67,19,Low,75,No,No,Active
CUST10725,Kolkata,East,Personal Loan,Salaried,25,1682086,4931539,15,671,0,8.54,48679,115042,200.0,24,Low,75,No,No,Active
CUST10726,Hyderabad,South,Auto Loan,Salaried,47,813718,2808566,1,813,120,10.29,247297,2225074,126.22,39,Medium,50,Yes,No,Active
CUST10727,Mumbai,West,Personal Loan,Salaried,32,2289458,2378033,10,714,60,11.59,33557,92447,200.0,22,Low,75,No,No,Active
CUST10728,Mumbai,West,Home Loan,Self Employed,37,758110,1205933,15,792,5,10.21,13114,3491274,34.54,7,Low,50,No,No,Active
CUST10729,Hyderabad,South,Business Loan,Salaried,26,204042,1540309,10,695,60,9.87,20245,5547631,27.77,41,Medium,75,No,No,Active
CUST10730,Bengaluru,South,Personal Loan,Salaried,53,588302,4451744,10,647,0,18.17,80702,1078562,200.0,35,Medium,100,No,No,Closed
CUST10731,Mumbai,West,Business Loan,Self Employed,25,927410,3355107,2,599,10,8.34,152263,2743122,122.31,39,Medium,100,No,No,Closed
CUST10732,Kolkata,East,Home Loan,Salaried,48,329395,244152,10,745,90,15.3,3984,3734341,6.54,22,Low,75,Yes,No,Active
CUST10733,Kolkata,East,Home Loan,Business Owner,34,1115783,1978356,5,819,0,6.5,38709,3655847,54.11,7,Low,50,No,No,Active
CUST10734,Ahmedabad,West,Home Loan,Business Owner,25,1537719,4847927,25,638,5,13.65,57062,3535797,137.11,30,Low,100,No,No,Active
CUST10735,Delhi,North,Auto Loan,Self Employed,53,2339932,862744,1,736,15,17.49,78887,2347628,36.75,7,Low,75,No,No,Active
CUST10736,Mumbai,West,Personal Loan,Self Employed,61,1945520,3169812,20,604,120,9.96,30505,5297853,59.83,53,Medium,100,Yes,No,Closed
CUST10737,Bengaluru,South,Business Loan,Business Owner,39,2128010,3262713,7,661,60,8.73,52048,6277609,51.97,32,Medium,75,No,No,Active
CUST10738,Hyderabad,South,Personal Loan,Salaried,42,1672017,3850760,1,719,0,14.32,346329,5912930,65.12,14,Low,75,No,No,Closed
CUST10739,Hyderabad,South,Business Loan,Salaried,25,1921888,1025112,5,579,10,15.05,24414,3727904,27.5,30,Low,100,No,No,Closed
CUST10740,Bengaluru,South,Home Loan,Salaried,22,1921599,4727482,1,699,30,14.76,426159,1583820,200.0,29,Low,75,No,No,Overdue
CUST10741,Pune,West,Business Loan,Self Employed,50,302019,4083123,10,641,0,10.33,54708,3232567,126.31,46,Medium,100,Yes,Yes,Default
CUST10742,Chennai,South,Education Loan,Salaried,59,551852,605839,2,742,30,9.53,27825,2022307,29.96,12,Low,75,No,No,Active
CUST10743,Delhi,North,Education Loan,Self Employed,24,1945317,664101,7,688,60,17.97,13946,4361909,15.23,33,Medium,75,Yes,Yes,Default
CUST10744,Hyderabad,South,Education Loan,Business Owner,53,359001,499813,15,766,60,17.58,7899,1012714,49.35,18,Low,50,No,No,Closed
CUST10745,Mumbai,West,Education Loan,Business Owner,33,864494,3896300,2,680,90,11.99,183394,6808210,57.23,47,Medium,75,Yes,No,Closed
CUST10746,Delhi,North,Auto Loan,Salaried,40,773731,1928266,10,605,15,16.65,33086,6216618,31.02,35,Medium,100,No,No,Active
CUST10747,Mumbai,West,Home Loan,Salaried,27,840187,601238,10,596,15,11.93,8602,1149707,52.29,34,Medium,100,No,No,Overdue
CUST10748,Pune,West,Home Loan,Business Owner,35,276143,4661008,7,566,0,11.59,81261,5572618,83.64,48,Medium,100,No,No,Active
CUST10749,Kolkata,East,Business Loan,Self Employed,43,324771,3693488,7,744,0,8.38,58269,4730111,78.08,26,Low,75,No,No,Overdue
CUST10750,Delhi,North,Auto Loan,Salaried,34,1200332,2131280,3,850,5,11.62,70403,4880779,43.67,8,Low,50,No,No,Active
CUST10751,Ahmedabad,West,Education Loan,Salaried,43,1735289,50215,30,730,5,12.95,554,983770,5.1,4,Low,75,No,No,Closed
CUST10752,Hyderabad,South,Personal Loan,Business Owner,39,1188923,4612051,30,817,60,6.77,29975,2098984,200.0,28,Low,50,No,No,Active
CUST10753,Delhi,North,Home Loan,Self Employed,49,2000908,2945107,2,779,0,11.83,138403,5153176,57.15,6,Low,50,No,No,Active
CUST10754,Delhi,North,Home Loan,Business Owner,40,840673,3219562,15,664,120,15.88,47017,5724521,56.24,53,Medium,75,Yes,No,Active
CUST10755,Delhi,North,Auto Loan,Business Owner,49,1897534,1067375,1,789,5,14.66,96168,3783938,28.21,3,Low,50,No,No,Active
CUST10756,Chennai,South,Personal Loan,Self Employed,44,291362,322544,10,666,5,14.12,5031,6396930,5.04,18,Low,75,No,No,Active
CUST10757,Delhi,North,Home Loan,Salaried,38,1519527,584633,10,668,0,17.41,10313,6885459,8.49,14,Low,75,No,No,Active
CUST10758,Mumbai,West,Personal Loan,Salaried,30,2216503,1913907,3,685,0,6.72,58851,858267,200.0,13,Low,75,No,No,Closed
CUST10759,Kolkata,East,Home Loan,Salaried,61,356298,864661,2,689,10,13.18,41181,3743382,23.1,26,Low,75,No,No,Overdue
CUST10760,Pune,West,Auto Loan,Salaried,28,653288,2657421,2,746,15,15.95,130052,4172975,63.68,20,Low,75,No,No,Closed
CUST10761,Bengaluru,South,Home Loan,Self Employed,46,2068007,1366303,25,653,90,13.0,15410,4231874,32.29,36,Medium,75,Yes,No,Active
CUST10762,Delhi,North,Education Loan,Self Employed,49,1939814,972401,7,762,90,10.39,16340,481193,200.0,21,Low,50,Yes,No,Active
CUST10763,Hyderabad,South,Personal Loan,Business Owner,30,1919122,4757926,15,761,90,8.14,45855,2759127,172.44,29,Low,50,Yes,No,Active
CUST10764,Delhi,North,Personal Loan,Salaried,37,955292,1170113,7,724,0,17.15,24014,5595269,20.91,14,Low,75,No,No,Overdue
CUST10765,Hyderabad,South,Home Loan,Self Employed,22,2090217,1863353,15,836,90,12.15,22544,627475,200.0,27,Low,50,Yes,No,Overdue
CUST10766,Mumbai,West,Home Loan,Self Employed,26,1780741,4642087,5,790,60,17.04,115468,3955594,117.35,23,Low,50,No,No,Active
CUST10767,Hyderabad,South,Personal Loan,Self Employed,25,369073,4714759,20,775,0,13.53,57027,3232607,145.85,20,Low,50,No,No,Active
CUST10768,Ahmedabad,West,Personal Loan,Self Employed,48,539281,4476421,30,705,0,14.59,55137,540027,200.0,32,Medium,75,No,No,Overdue
CUST10769,Bengaluru,South,Auto Loan,Salaried,61,399707,3529664,30,725,0,16.15,47893,6357658,55.52,29,Low,75,No,No,Overdue
